sessionIx,blockIx,trialIx,fixIx,fixOns,fixDur,cueIx,cueOns,cueDur,s1Ix,s1Ons,s1Dur,s2Ix,soaIx,s2Ons,s2Dur,ITIDur
0,3,362,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
0,3,363,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,364,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,3,365,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
0,3,366,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
0,3,367,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,3,368,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
0,3,369,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
0,3,370,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
0,3,371,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,3,372,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,373,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,374,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,375,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,376,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,377,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
0,3,378,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
0,3,379,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,3,380,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,381,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,3,382,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,383,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,384,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,385,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,3,386,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,3,387,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
0,3,388,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
0,3,389,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
0,3,390,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,3,391,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,3,392,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,3,393,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,394,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
0,3,395,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
0,3,396,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
0,3,397,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,3,398,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
0,3,399,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,400,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
0,4,401,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,402,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
0,4,403,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
0,4,404,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,405,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,406,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,407,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,408,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
0,4,409,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,410,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
0,4,411,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
0,4,412,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,413,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,414,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
0,4,415,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,416,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,417,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,418,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
0,4,419,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,420,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
0,4,421,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,422,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
0,4,423,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,424,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,425,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
0,4,426,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,427,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
0,4,428,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,429,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
0,4,430,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,431,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
0,4,432,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,433,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,434,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
0,4,435,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,436,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
0,4,437,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,438,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,439,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
0,4,440,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
0,4,441,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
0,4,442,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,443,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,444,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,445,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
0,4,446,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,447,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
0,4,448,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,449,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,450,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,451,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,452,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,453,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
0,4,454,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
0,4,455,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,456,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,457,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
0,4,458,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,459,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,460,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,461,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
0,4,462,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,463,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,464,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
0,4,465,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,466,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
0,4,467,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,468,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,469,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,470,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
0,4,471,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,472,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,473,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,474,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
0,4,475,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
0,4,476,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,477,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,478,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
0,4,479,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,480,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,481,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
0,4,482,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
0,4,483,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,484,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,485,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
0,4,486,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,487,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,488,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
0,4,489,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
0,4,490,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,491,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,492,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,4,493,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
0,4,494,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,495,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
0,4,496,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
0,4,497,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
0,4,498,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,4,499,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,500,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,501,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,502,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
0,5,503,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,504,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
0,5,505,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,506,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,507,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,508,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,509,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,510,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,511,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
0,5,512,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
0,5,513,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,514,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,515,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
0,5,516,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,517,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,518,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
0,5,519,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,520,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
0,5,521,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,522,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,523,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
0,5,524,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,525,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
0,5,526,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,527,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,528,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
0,5,529,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
0,5,530,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,531,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
0,5,532,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
0,5,533,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
0,5,534,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
0,5,535,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,536,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
0,5,537,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,538,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,539,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
0,5,540,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,541,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,542,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
0,5,543,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,544,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,545,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,546,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,547,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
0,5,548,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,549,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,550,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
0,5,551,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
0,5,552,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
0,5,553,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,554,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
0,5,555,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,556,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,557,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,558,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
0,5,559,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,560,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
0,5,561,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,562,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
0,5,563,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,564,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,565,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
0,5,566,0,0,0.25,,,,1,0.25,1.25,1,3,0.566,0.75,0.75
0,5,567,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,568,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
0,5,569,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
0,5,570,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
0,5,571,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,572,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,573,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,574,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,575,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,576,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,577,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
0,5,578,0,0,0.25,,,,0,0.25,1.25,0,2,0.466,0.75,0.75
0,5,579,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,580,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,581,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,582,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,583,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,584,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,585,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,586,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,587,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
0,5,588,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
0,5,589,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
0,5,590,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,591,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,592,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,5,593,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,594,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
0,5,595,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
0,5,596,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
0,5,597,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,5,598,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
0,5,599,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,600,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
0,6,601,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,602,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
0,6,603,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
0,6,604,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,605,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,606,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,607,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,608,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
0,6,609,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,610,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
0,6,611,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
0,6,612,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,613,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,614,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
0,6,615,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,616,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,617,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,618,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
0,6,619,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,620,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
0,6,621,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,622,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
0,6,623,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,624,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,625,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
0,6,626,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,627,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
0,6,628,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,629,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
0,6,630,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,631,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
0,6,632,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,633,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,634,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
0,6,635,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,636,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
0,6,637,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,638,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,639,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
0,6,640,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
0,6,641,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
0,6,642,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,643,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,644,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,645,0,0,0.25,,,,0,0.25,1.25,2,0,0.266,0.75,0.75
0,6,646,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,647,0,0,0.25,,,,0,0.25,1.25,2,2,0.466,0.75,0.75
0,6,648,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,649,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,650,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,651,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,652,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,653,0,0,0.25,,,,1,0.25,1.25,3,0,0.266,0.75,0.75
0,6,654,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
0,6,655,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,656,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,657,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
0,6,658,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,659,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,660,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,661,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
0,6,662,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,663,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,664,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
0,6,665,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,666,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
0,6,667,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,668,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,669,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,670,0,0,0.25,,,,0,0.25,1.25,2,4,0.666,0.75,0.75
0,6,671,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,672,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,673,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,674,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
0,6,675,0,0,0.25,,,,0,0.25,1.25,2,3,0.566,0.75,0.75
0,6,676,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,677,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,678,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
0,6,679,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,680,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,681,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
0,6,682,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
0,6,683,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,684,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,685,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
0,6,686,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,687,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,688,0,0,0.25,,,,1,0.25,1.25,3,3,0.566,0.75,0.75
0,6,689,0,0,0.25,,,,0,0.25,1.25,2,1,0.366,0.75,0.75
0,6,690,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,691,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,692,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,6,693,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
0,6,694,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,695,0,0,0.25,,,,1,0.25,1.25,3,2,0.466,0.75,0.75
0,6,696,0,0,0.25,,,,1,0.25,1.25,3,1,0.366,0.75,0.75
0,6,697,0,0,0.25,,,,1,0.25,1.25,3,4,0.666,0.75,0.75
0,6,698,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,6,699,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,7,700,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,7,701,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,7,702,0,0,0.25,,,,0,0.25,1.25,0,1,0.366,0.75,0.75
0,7,703,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,7,704,0,0,0.25,,,,1,0.25,1.25,1,0,0.266,0.75,0.75
0,7,705,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,7,706,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,7,707,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,7,708,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,7,709,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,7,710,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,7,711,0,0,0.25,,,,0,0.25,1.25,0,4,0.666,0.75,0.75
0,7,712,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
0,7,713,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,7,714,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,7,715,0,0,0.25,,,,0,0.25,1.25,0,0,0.266,0.75,0.75
0,7,716,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,7,717,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,7,718,0,0,0.25,,,,1,0.25,1.25,1,1,0.366,0.75,0.75
0,7,719,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,7,720,0,0,0.25,,,,1,0.25,1.25,1,2,0.466,0.75,0.75
0,7,721,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,7,722,0,0,0.25,,,,0,0.25,1.25,,,,,0.75
0,7,723,0,0,0.25,,,,1,0.25,1.25,1,4,0.666,0.75,0.75
0,7,724,0,0,0.25,,,,1,0.25,1.25,,,,,0.75
0,7,725,0,0,0.25,,,,0,0.25,1.25,0,3,0.566,0.75,0.75
